LAMMPS data file via write_data, version 22 Jul 2025, timestep = 58, units = metal

28554 atoms
2 atom types

-20.943968 226.353968 xlo xhi
-21.09 375.450275 ylo yhi
30 70 zlo zhi

Masses

1 12.011
2 1.008

Atoms # full

1 1 1 0 1.255992338896687 0.770682705588438 50 0 0 0
2 1 1 0 0 2.840563 50 0 0 0
3 1 1 0 2.4895414713858584 0.15284170632281996 50 0 0 0
4 1 1 0 3.7026137946623874 0.8412105942695072 50 0 0 0
5 1 1 0 1.2173843285610981 2.1664756073541698 50 0 0 0
6 1 1 0 2.4347562609015494 2.908473260531286 50 0 0 0
7 1 1 0 0 4.260845 50 0 0 0
8 1 1 0 1.197897579942558 5.000267229899744 50 0 0 0
9 1 1 0 0 7.101408 50 0 0 0
10 1 1 0 4.942450933289503 0.21378934078320447 50 0 0 0
11 1 1 0 6.158592714556469 0.8872555967997278 50 0 0 0
12 1 1 0 3.6818576513332797 2.2488902039188914 50 0 0 0
13 1 1 0 4.903741035330027 2.961982930684628 50 0 0 0
14 1 1 0 2.436425696910657 4.3212244854144926 50 0 0 0
15 1 1 0 3.6591545761839592 5.043000474257335 50 0 0 0
16 1 1 0 1.2104377325234057 6.409160311146904 50 0 0 0
17 1 1 0 2.4292154332922014 7.138882360959261 50 0 0 0
21 1 1 0 7.390921730687169 0.24567358698663602 50 0 0 0
23 1 1 0 6.144222885594692 2.2928234593909815 50 0 0 0
24 1 1 0 7.369789173060888 2.9913819612643007 50 0 0 0
25 1 1 0 4.899164845774875 4.369233891167572 50 0 0 0
26 1 1 0 6.126438689914708 5.0750562051983605 50 0 0 0
27 1 1 0 3.6646165124128833 6.454777636624128 50 0 0 0
28 1 1 0 4.890283738762657 7.1678529059435 50 0 0 0
40 1 1 0 7.364319752609821 4.397010733343216 50 0 0 0
42 1 1 0 6.1267909615902285 6.484473574853518 50 0 0 0
43 1 1 0 7.356814659849932 7.186127697703927 50 0 0 0
28055 1 2 0 0.286032 0.165141 50 0 0 0
28056 1 2 0 -0.943968 2.295563 50 0 0 0
28057 1 2 0 2.5202815724936776 -0.9376781013967277 50 0 0 0
28058 1 2 0 -0.943968 4.805845 50 0 0 0
28059 1 2 0 -0.943968 6.556408 50 0 0 0
28060 1 2 0 4.962206684812188 -0.8771824205624559 50 0 0 0
28063 1 2 0 7.399028437644707 -0.845587043739633 50 0 0 0
22 1 1 0 8.612899295795382 0.9072930784120151 50 0 0 0
36 1 1 0 9.842279429915807 0.2583631026180798 50 0 0 0
37 1 1 0 11.068640790197945 0.913352731904929 50 0 0 0
38 1 1 0 8.604978821234655 2.3128926654127038 50 0 0 0
39 1 1 0 9.833033735433725 3.0037821096173616 50 0 0 0
41 1 1 0 8.594075489462194 5.092659235601892 50 0 0 0
55 1 1 0 12.29764531329761 0.26154329859918196 50 0 0 0
56 1 1 0 13.5266906703225 0.9134623137425028 50 0 0 0
57 1 1 0 11.065087089101391 2.3193976094474946 50 0 0 0
58 1 1 0 12.294716459565924 3.006883016215452 50 0 0 0
59 1 1 0 9.828948093283541 4.409029551399774 50 0 0 0
60 1 1 0 11.059710829984814 5.099869785981249 50 0 0 0
